City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score
City-164,27.01891759908373,-16.583112098015185,6.095554461097471,21.369102862194463,5.941239695729381,260,198,74.39592531897972,54,13.461016857914402,76.33561260311886,0.9334681255611447
City-165,26.299688210475825,-14.653340146942906,6.261067023551124,21.11435788674929,5.914215914812522,267,175,76.70265556226154,52,11.756502813489801,78.24032038814538,0.9403186697818327
City-166,24.938048688604205,-13.804402151587155,5.751051353478842,22.94569953365274,5.999803777208832,240,179,76.9586621140909,49,13.25499656952642,80.45240857849531,0.9397791480520614
City-167,23.467953156697433,-14.320509095167843,6.341584652567712,19.622371487674414,6.332416906977689,250,197,76.13574526063199,57,12.381833128352937,77.90119032897668,0.9632017808524006
City-168,25.061415370098395,-12.15613615095069,5.816957955609477,22.458932023168202,5.670771965318667,250,192,76.28003109059902,51,12.129544456890647,79.61008287198425,0.9426261022309944
City-169,24.758568161375447,-16.59600341241265,6.403616123770243,22.103349547445397,5.596751815910764,265,191,74.93360077294412,57,11.161797114738848,78.72013643847959,0.9655616939653906
City-170,27.5649343672646,-14.411568519341053,5.97610490944645,21.770388738642716,5.966668761951081,264,189,76.40515259286316,54,12.296560802236751,81.37127935900538,0.9706498614726807
City-171,26.246596200750712,-14.591558369728736,5.8333899364838295,19.65112260745437,5.882848186018768,275,176,73.48543942767925,54,11.010054444802744,79.72295333103476,0.9542324368306766
City-172,26.304726944246898,-16.427451454137127,6.04711430628488,22.262690015192526,5.887748341479842,252,181,75.02425828940719,52,13.680362251030367,81.83544462776374,0.9613246323795421
City-173,24.44680241285328,-12.93253056186225,6.123132989197838,19.64383482489208,5.80675478586801,244,193,75.62942105239023,57,12.889523729496457,78.62782065525892,0.9659933487475773
City-174,23.914225777885243,-14.50607234723936,5.897748214166857,19.69995380401926,6.152497545529188,242,175,73.59647274601465,56,11.588556063695552,79.81067816385615,0.9656879768871907
City-175,24.76392169120532,-14.30658856781643,6.496981927005024,21.330159119733974,6.175004393250469,272,190,74.15867622983681,55,12.34334018592166,77.41674724513558,0.9464854850516786
City-176,23.728225639071308,-14.739464540599673,5.717053902474191,21.160294538345898,6.104680119997981,243,183,75.76456918786374,59,14.319100182675104,78.838444250256,0.9775728653956993
City-177,26.129605289957585,-16.37850696227739,5.738494827546168,20.28508713718157,6.139417730152376,268,194,75.72705207845364,53,13.06581242183373,78.62654657857222,0.9458339824352027
City-178,25.316622309452416,-13.831429197317576,5.545623034407547,19.801181416923516,6.200794661233731,243,196,74.86777450030606,48,13.114459894147526,77.60203283484547,0.911971358952664
City-179,26.93711421410381,-12.715868046261683,5.722973313126517,19.211542910301592,6.215605992991026,270,194,73.35075617255856,49,11.341237566811085,81.18977146376722,0.9389856641895072
City-180,27.04903042052988,-12.332057816669025,5.8862396688411005,20.294538128936704,6.387157437941608,244,185,75.25279439727773,45,14.597617158407882,80.15941160602014,0.9155811911279194
City-181,26.749739028631925,-12.649636449916228,5.7119368359559735,22.916887382689975,5.5310783879670025,277,192,76.0453350757469,52,12.918982240652982,75.76120760451357,0.9209235766914501
City-182,23.207854734476182,-15.210977454110784,5.730985855521059,22.771244606027814,6.37622149051807,249,198,73.27074431893828,57,12.709821019290079,80.75936968174524,0.9766884922599525
City-183,24.74632712726241,-15.948384337746925,5.792503661586304,22.349930757701273,5.546705573415725,272,188,74.2470764187312,58,14.853425210597905,79.93636876240133,0.9765474549010223
City-184,26.078696544887446,-13.602533874873359,5.618859734625471,21.83504768476268,6.4984838175269815,251,190,76.97189945006336,58,12.580597952148256,81.99883665682715,0.9963585475326777
City-185,24.524640207229808,-16.197505416572458,5.870920585244004,22.138039269073836,6.347046099174291,243,192,73.48596807055864,57,13.767555235751002,78.25611110729936,0.9603595666871986
City-186,23.90249864754507,-16.29627523334638,6.390735190388665,19.300038430863257,6.174037328491019,277,188,75.6092219188147,54,14.787069558297661,79.5197839851009,0.9578728215013822
City-187,23.359788924665,-15.901015073648303,6.305808100597847,21.24283016352679,6.345772134646623,249,187,74.37079963676013,54,11.020253811824313,78.34406957001659,0.9480042619990089
City-188,23.10896620750924,-14.624723185070376,6.163537027622789,19.139637966118507,6.2849810970858115,259,175,76.38010605710264,53,12.407081904376671,80.75475545760283,0.9622462527735244
City-189,27.339733149572574,-15.077176695139674,5.598506545363742,19.49439401417657,5.882478847762233,270,184,75.87697184169365,53,12.669637253099364,81.84292110258954,0.9671042731537319
City-190,27.519036241121324,-16.641970462310972,5.630346307506313,22.560960823115508,6.172624210498343,266,177,74.83859474738759,58,11.20862599872962,76.03712262668618,0.9520353084872883
City-191,26.5778106616296,-12.912790357293536,5.782072808532565,22.15069465481754,6.2898934927660575,240,186,74.15814011248482,53,11.261411274457256,81.24102536134933,0.9611447882784421
City-192,25.232688009190184,-13.882056095950224,5.675280035148044,20.37429048342095,5.728358398364341,247,184,75.38473040732619,56,12.655503376145724,80.56443805976146,0.9726946788087962
City-193,26.4870691788689,-12.417244244910624,6.264490705398357,20.505057953945457,5.886182914162415,274,175,76.20371674536152,55,13.303774089265023,80.82047149990711,0.972003826276945
City-194,24.138616949101362,-15.283305654609952,5.793519480622411,21.36234784871503,5.828111170713917,277,198,76.54688805278175,59,13.165434405713217,76.71361982033267,0.9642274784820433
City-195,25.84471343266362,-16.295612855957298,6.214241329413873,22.65504528630725,5.848200857261876,244,198,75.46221813735897,49,11.50386038659512,79.38731094674232,0.930600396087977
City-196,26.23701600108531,-12.60160384280142,5.976403912305642,22.825750500462863,5.873361392033401,269,175,74.62993062485451,58,11.856358813744478,79.22622273785221,0.9732652118585652
City-197,26.49663196545091,-12.805463190182918,6.323538757791895,22.92415644932987,6.339085150209551,276,187,76.59068156097749,46,14.929176258535916,78.08033442311594,0.9095310843457398
City-198,25.7395100933455,-16.421515873249668,5.94460342016575,22.144543049984446,6.239535302772704,274,197,75.35349868116337,56,12.97739034797263,75.25949863900166,0.9381887093341951
City-199,26.86629374365799,-13.109724368838506,6.265131760720451,20.813796809147778,5.683430540724765,260,199,74.11365283020774,58,13.738068131462684,81.52464614319709,0.9880587876265928
City-200,27.384819471509154,-12.106500524241739,5.674365838407563,22.827031295739687,5.954106059531065,259,191,74.64323844329219,56,14.6329221157866,79.55565245232746,0.9650219601451929
City-201,27.377048902627074,-14.191883563287048,6.498567584614165,20.186967497595784,6.280892914560999,252,183,73.14586270353576,59,14.861191463896864,76.3833448461957,0.9582193431863663
City-202,24.971061858218373,-12.297211384024866,5.844176973958787,22.648104673269806,6.299720790761946,244,180,76.6842743073006,52,14.285637889564283,75.33586965523045,0.9206512944771996
City-203,24.455344082203293,-13.644840494196988,6.183419550967307,21.432895085371186,5.796537260591341,260,181,73.83132283734633,57,13.054246002454768,76.44734513771654,0.9483447656602048
City-204,26.30159421318774,-15.970577785057065,5.686350779223188,20.73969377993276,6.464583277907508,253,191,75.83575775186694,51,11.349137522448423,78.55431520114155,0.9358765454487175
City-205,26.041032106547334,-14.620147640864245,6.077125167874057,21.78093713727194,5.782614073855112,266,191,74.76019941897962,50,13.663216071517743,79.08495217361116,0.9320936129702435
City-206,25.93937353797058,-12.66643682760737,6.1566638400531435,20.505158778609058,6.369485981386406,272,188,73.61804600939772,55,13.904927679650358,76.15528905872333,0.9368228654045415
City-207,23.837769150711082,-13.007757692465157,5.541611482873989,19.491577442752927,6.4146392805667345,245,175,76.54549083388784,55,13.740696620789468,76.50076685014645,0.94312626079478
City-208,27.904304197161903,-15.404987169071333,5.670533110864947,20.47003669083918,5.660184181805533,263,189,73.74532431079514,58,12.337848210960539,76.66517795327897,0.9536311042608892
City-209,26.998155825737776,-15.233835114657472,5.6105729752688145,19.764100237176578,6.464586574442983,260,179,76.02156418093854,52,14.467501508346801,78.13838404933662,0.9383145055653863
City-210,24.71630976831715,-16.483314668213904,6.402997778198494,22.996123140958275,6.39341005394615,248,188,73.06284584195105,45,14.600135218490571,78.50133196458296,0.9015915943881072
City-211,27.38251297500607,-15.906931592400937,6.2677784003662875,20.453405983987793,5.9008016287725615,271,194,74.88929741403065,52,13.903211797044992,80.30658605247976,0.9511826519352652
City-212,27.11627457964967,-14.606987669462681,5.835015355359154,22.60597827959953,6.05632040794459,248,180,76.37163482065846,45,11.795108780510569,75.71692571003793,0.8868693293354226
City-213,24.237721232978842,-15.868233174352195,5.948211523947923,20.746395986938268,6.007119464057573,245,190,76.02848371666988,46,12.511435872096625,79.79988247291638,0.9189853616408427
City-214,25.70650596421494,-15.991440392126187,5.711414093218093,19.23845991231426,6.476089658900152,251,199,74.58550853051908,46,14.334872913486322,76.96668940216375,0.8978413526558967
City-215,26.105943726259543,-15.197732643660903,5.576975945573484,21.25774295039192,5.520922445771107,277,194,73.00701426713303,47,14.588691852105388,75.4316354311805,0.888050596975932
City-216,23.079438553270357,-14.787596564636702,6.439273969257161,21.482636117901784,6.491047322988708,271,175,74.21231214509109,59,12.781893577479867,80.44279669582303,0.9876424679930261
City-217,24.463249496809965,-14.814192812058987,6.080085321690122,20.583403616077785,6.421783486557163,276,177,74.30829434608836,53,14.705557958366452,81.49012540981002,0.9638021343993859
City-218,27.761755889004945,-16.188209865585044,6.224568063247961,20.62403881173515,5.787036675553296,279,179,73.66212220339621,59,14.950442396371752,81.56241643533423,0.9927155375679141
City-219,26.978485514178658,-16.584822910579582,5.786698143371303,22.926589009012165,5.944282616017318,278,179,73.39996776586499,47,11.78382195081376,76.77503945021327,0.8988381357249057
City-220,25.416310478059945,-12.170786891643921,5.99260071154426,19.356102736536855,5.984128354060588,252,194,76.49972414893527,54,11.175632518514712,79.93815090900027,0.9612035312925963
City-221,27.41723753348078,-15.023299182574645,5.9385117250202875,20.737408362703505,5.972278776617254,244,185,74.36189867536464,51,12.705112161826348,75.92433329541285,0.9152544869595283
City-222,25.134744530703365,-15.051586294706484,5.516285585234689,22.87955037085573,5.989685912916693,272,188,75.0773100638801,59,11.181247636011452,80.43640551832556,0.9866565065087014
City-223,27.98429341341905,-14.062934594978794,6.3315461021488595,19.134606836085027,5.612587887038003,242,189,73.49840699337874,53,12.671285691127936,80.71003808681732,0.956237009529892
City-224,25.744269704689874,-14.260942536256584,5.859977287962454,19.913781501329126,5.996480442009873,256,196,76.32192575031327,57,11.924235530346465,76.18330739302041,0.9505545662589906
City-225,23.193817331906,-15.712303467532925,6.192144336395003,19.844105700119627,6.310057307277415,255,191,73.27663052008268,55,14.665510918519404,80.12124342096357,0.962947750353401
City-226,25.532021029316528,-12.81706187533701,6.282322997378921,21.396935164135904,5.885873706715893,250,191,73.21309399284037,45,11.214628319141706,75.36169398493497,0.8796166634318442
City-227,24.617084635123533,-16.736199669283213,6.175467317056716,21.845719058562388,5.93336860605202,249,192,75.39942027346056,51,11.697734895350056,79.12344015802746,0.9389074426860582
City-228,26.152699156429307,-14.606095341092862,6.0468584845130655,21.720572852828866,5.540837792155808,264,178,73.95585381192676,54,12.595974989943457,76.5936314479401,0.9337090142752047
City-229,24.36276065530493,-15.846501596380328,6.266669516916861,19.553886171321434,6.4401192958010345,256,185,73.13248741063002,59,11.99554975154437,76.31271475860757,0.957598069656746
City-230,25.561775820768702,-12.4248550714764,5.763806614656905,22.90665790722355,5.719478204637228,269,193,75.3386518107408,53,13.517240465186003,80.38524660540223,0.9563722483273381
City-231,26.26009933569157,-12.616111268204836,5.887492968774733,22.155720893218422,6.103948425515972,244,197,74.64212037884019,55,11.195135045283163,80.04995142311562,0.9639078288199714
City-232,23.508573461627375,-15.908876149440793,5.687265475562124,21.036935170498676,5.7280874534691195,264,179,73.40797775089428,54,12.469356846614598,76.51412711612977,0.9319589161262475
City-233,27.162376458257384,-12.30825077050659,6.452770710345497,20.060749217832093,6.0175719121330395,249,179,74.13674674070862,57,13.632343950432979,78.8022723013779,0.9655644990502048
City-234,25.11208961318226,-14.879524397679186,6.159022849657799,20.035518439012563,5.631712608148252,255,178,73.75142811424081,46,13.51016209451317,81.21036129822399,0.9243798696599869
City-235,25.240880087097295,-16.31498973137159,6.104846703467606,20.744275812326272,5.809084097019971,263,183,74.53447641373876,57,14.757517469706185,75.71059902889937,0.9444511678971644
City-236,23.609590780888745,-15.946083083497031,5.65282221608381,20.225765686374935,5.633563119108005,264,196,76.3930587100437,49,12.638914539146775,80.79925045104233,0.9403814192442301
City-237,26.441353121475395,-12.758297347518752,6.13239295168835,22.418310911228087,6.0734667389591594,266,195,76.71565136409636,49,13.424138667777001,80.19175736961407,0.9383790330608889
City-238,26.06133063757438,-12.76759142593449,5.600917233775218,21.437825880100096,5.715979496936483,263,198,73.20979695260279,51,11.676222662324973,80.39710098342753,0.942469345909444
City-239,26.841317363314012,-14.04321670555624,5.748385277362768,22.187220093072185,6.147473585949221,254,189,73.81511654233336,57,13.358199567683865,81.81622556933243,0.9843757856164327
City-240,27.990046007516458,-14.58759781038461,5.747616225084621,19.53425387424331,5.857296431447133,245,195,73.9121777167869,56,13.022545311876195,78.84662570286746,0.9589692706199496
City-241,26.847295375338184,-13.862559598013675,5.8502616569047845,19.62355244515882,6.420512085904543,269,182,75.6954283120973,47,12.748824369118196,81.21589666615297,0.9335601934991582
